CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
6411249;Nasopure Recargas Saq X40;0;43;0;23,61;23,61;0;0;0;0;0;0;0;0;0;0;0;0;1;1
6411231;Nasopure Sistema Irrigacao Nasal;0;43;0;18;36;0;0;0;0;0;0;0;1;0;0;0;0;1;2
9679704;Nasorhinathiol, 0,25 mg/mL-15mL x 1 sol nasal conta-gotas;5;43;5;9,25;148;1;1;1;0;0;0;1;1;1;4;1;2;3;16
9679712;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol nasal conta-gotas;0;43;0;9,25;120,25;0;0;1;1;0;1;1;0;1;2;3;2;1;13
9679720;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol pulv nasal;28;43;28;9,65;1177,3;10;6;10;5;6;4;10;10;13;10;15;8;15;122
9908731;Neo-Sinefrina, 2,5 mg/mL-15 mL x 1 sol nasal conta-gotas;12;43;12;8,95;349,05;2;0;2;0;4;0;3;4;2;5;8;4;5;39
9908756;Neo-Sinefrina, 5 mg/mL-15 mL x 1 sol nasal conta-gotas;2;43;2;8,95;125,3;2;0;1;0;0;1;1;1;3;1;1;1;2;14
3141488;Pulmicort Nasal Aqua (120 doses), 32 mcg/dose x 1 susp pulv nasal;18;43;18;9,25;666;5;4;5;4;3;2;7;9;8;9;6;2;8;72
3141686;Pulmicort Nasal Aqua (120 doses), 64 mcg/dose x 1 susp pulv nasal;17;43;17;11,95;1290,6;13;6;13;8;7;6;2;8;6;10;11;11;7;108
6049874;Rezimar Duche Nasal 100ml;0;43;0;16,1;48,3;0;0;0;2;0;0;0;0;0;0;0;1;0;3
6210971;Rezitop Spray Nasal 20ml;1;43;1;14,6;292;1;1;1;1;1;2;2;1;5;1;0;2;2;20
6163204;Rhinodouche Sal Xl Saq Lav Nasal 5Gx40;0;43;0;24,28;72,84;1;1;0;0;0;0;0;0;0;1;0;0;0;3
6424796;Rhinodouche Sist Lav Nasal+5Saq;0;43;0;30,9;61,8;0;0;0;0;0;0;0;0;0;2;0;0;0;2
6237271;Rhinomer Aloe Vera Spray Nasal 100ml;0;43;0;12,25;49;0;0;0;0;0;0;2;1;0;1;0;0;0;4
6208058;Rhinomer Intense Spray Nasal Eucalipt 20ml;0;43;0;8,85;8,85;0;0;0;0;0;0;0;0;0;0;0;0;1;1
6211045;Rhinomer Spray Nasal Forca 1 135ml;0;43;0;12,3;418,2;2;3;1;3;2;1;3;2;1;7;2;2;5;34
6699314;Rhinomer Spray Nasal Forca 2 135ml;1;43;1;12,3;873,3;10;5;8;3;6;4;4;4;3;5;7;5;7;71
6099903;Rhinomer Spray Nasal Forca 2 180Ml;0;43;0;12,4;248;0;0;0;0;0;0;0;2;9;9;0;0;0;20
6699322;Rhinomer Spray Nasal Forca 3 135ml;0;43;0;12,3;405,9;4;1;1;5;1;3;1;2;1;0;5;5;4;33
6099911;Rhinomer Spray Nasal Forca 3 180Ml;0;43;0;12,75;140,25;0;0;0;0;0;0;1;1;1;5;3;0;0;11
8116707;Rhinospray, 1,18 mg/mL-10mL x 1 sol pulv nasal;3;43;3;8,6;103,2;2;0;0;0;0;0;2;3;0;1;2;1;1;12
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;1;43;1;7,35;7,35;1;0;0;0;0;0;0;0;0;0;0;0;0;1
7745067;Soro Fisiologico Gts Nasal 100 Ml Plural;0;43;0;0,95;3,8;0;0;0;0;0;0;0;0;0;0;4;0;0;4
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;10;43;10;0,65;104;4;9;16;19;19;14;9;9;8;14;9;10;20;160
6108969;Soro Fisiologico Spray Nasal 100 Ml Aliand;0;43;0;2,47;2,47;0;0;1;0;0;0;0;0;0;0;0;0;0;1
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;184,3;2;1;1;1;1;1;0;1;3;2;3;2;1;19
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;58;0;1;0;1;0;0;0;1;0;0;0;2;0;5
5349964;Telfast 120, 120 mg x 10 comp rev;22;43;22;5,99;341,43;7;2;8;5;10;5;4;0;0;4;1;5;6;57
2595189;Telfast, 180 mg x 20 comp rev;12;43;12;11,65;233;3;0;1;2;1;3;0;0;2;0;5;1;2;20
9883306;Vaporil, 100 mL x 1 sol inal vap;0;43;0;7,95;31,8;0;1;0;0;1;0;0;0;0;0;1;1;0;4
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;9;43;9;8,8;607,2;9;3;5;5;6;3;2;4;1;8;11;6;6;69
3474285;Vibrocil Actilong Mentol, 1 mg/mL-10 mL x 1 sol inal neb mL;0;43;0;8,65;112,45;0;0;0;0;0;0;0;0;0;11;1;1;0;13
9014415;Vibrocil Actilong, 0,5 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,4;14,8;0;0;0;0;0;0;2;0;0;0;0;0;0;2
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;10;43;10;8,45;507;9;4;4;1;1;4;2;1;6;11;7;3;7;60
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;102,9;0;2;0;1;0;0;1;0;0;1;5;1;3;14
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;5;43;5;8,65;692;4;9;1;4;1;2;3;9;12;15;9;5;6;80
5658323;Vibrocil Anti-Alergias , 50 µg/dose Frasco nebulizador 60 dose Susp pulv nasal;5;43;5;13,5;310,5;1;3;8;1;2;1;2;3;1;0;1;0;0;23
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;53,55;0;1;1;0;0;1;0;0;0;0;4;0;0;7
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;9;43;9;4,3;124,7;4;1;1;0;2;0;1;3;3;7;4;1;2;29
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;8;43;8;8,65;328,7;7;0;2;1;2;2;2;4;5;4;6;2;1;38
2889087;Vicks Vaporub, 100 g x 1 pda;2;43;2;10,9;316,1;2;3;0;1;1;0;0;0;0;7;2;8;5;29
2888980;Vicks Vaporub, 50 g x 1 pda;2;43;2;7,5;570;5;1;2;2;4;2;3;4;7;16;12;11;7;76
6789693;Wet  Gel Nasal 20 Ml;0;43;0;12,3;147,6;2;0;1;1;1;0;0;0;2;1;1;1;2;12
6789685;Wet Mini Spray Nasal 4 X 15 Ml ;0;43;0;16,47;16,47;0;0;0;0;0;0;0;0;0;0;0;0;1;1
5434071;Xymeral, 0,5 mg/mL-10mL x 1 sol pulv nasal;0;43;0;9,6;38,4;1;0;0;1;0;0;0;1;0;0;0;0;1;4
9717900;Zyrtec, 10 mg x 20 comp rev;3;43;3;11,4;558,6;5;2;5;5;11;7;1;3;3;1;2;2;2;49
