CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
6424796;Rhinodouche Sist Lav Nasal+5Saq;0;43;0;30,9;123,6;0;1;0;0;0;0;0;0;0;1;1;0;1;4
6237271;Rhinomer Aloe Vera Spray Nasal 100ml;0;43;0;12,25;147;0;2;1;0;0;1;1;2;0;1;1;2;1;12
6208058;Rhinomer Intense Spray Nasal Eucalipt 20ml;0;43;0;8,85;88,5;1;1;0;0;1;0;0;2;1;0;1;0;3;10
6211045;Rhinomer Spray Nasal Forca 1 135ml;0;43;0;12,3;295,2;5;0;0;5;0;1;3;0;1;3;2;3;1;24
6699314;Rhinomer Spray Nasal Forca 2 135ml;1;43;1;12,3;799,5;7;5;10;8;0;0;1;5;2;0;5;7;15;65
6099903;Rhinomer Spray Nasal Forca 2 180Ml;0;43;0;12,4;334,8;0;0;1;2;3;6;5;0;2;6;2;0;0;27
6699322;Rhinomer Spray Nasal Forca 3 135ml;0;43;0;12,3;688,8;4;6;3;1;2;2;1;5;1;3;10;2;16;56
6099911;Rhinomer Spray Nasal Forca 3 180Ml;0;43;0;12,75;229,5;0;0;2;0;0;0;2;4;3;7;0;0;0;18
8116707;Rhinospray, 1,18 mg/mL-10mL x 1 sol pulv nasal;3;43;3;8,6;77,4;1;0;0;0;1;1;1;2;3;0;0;0;0;9
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;1;43;1;7,35;51,45;0;5;0;1;0;0;0;0;0;0;0;1;0;7
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;10;43;10;0,65;85,15;20;13;7;13;8;6;8;8;8;10;14;8;8;131
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;116,4;1;0;2;1;0;1;1;0;1;1;2;1;1;12
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;46,4;0;2;1;0;0;1;0;0;0;0;0;0;0;4
9232116;Tavegyl, 1 mg x 10 comp;0;43;0;10,04;10,04;0;0;0;1;0;0;0;0;0;0;0;0;0;1
5404603;Telfast Spray Nasal (120 doses), 55 mcg/dose x 1 susp pulv nasal;0;43;0;14,1;225,6;0;4;8;0;2;1;1;0;0;0;0;0;0;16
5349964;Telfast 120, 120 mg x 10 comp rev;22;43;22;5,99;521,13;6;4;24;14;7;2;2;3;5;5;2;4;9;87
2595189;Telfast, 180 mg x 20 comp rev;12;43;12;11,65;256,3;2;1;3;2;0;2;0;0;0;0;4;5;3;22
6765768;Tonimer Gel Nasal 20 Ml;0;43;0;14,1;14,1;0;0;0;0;1;0;0;0;0;0;0;0;0;1
9775403;Transpulmina (Adulto) (20 g), 25/100/50 mg/g x 1 pda inal vap;0;43;0;7,5;22,5;0;0;0;0;0;0;0;0;0;0;0;2;1;3
9883306;Vaporil, 100 mL x 1 sol inal vap;0;43;0;7,95;23,85;0;0;0;0;0;0;0;0;0;0;1;1;1;3
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;9;43;9;8,8;616;6;9;6;5;2;2;5;4;6;9;4;9;3;70
3474285;Vibrocil Actilong Mentol, 1 mg/mL-10 mL x 1 sol inal neb mL;0;43;0;8,65;112,45;0;1;2;0;0;1;2;2;1;1;1;2;0;13
9014415;Vibrocil Actilong, 0,5 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,4;7,4;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;10;43;10;8,45;523,9;7;3;3;1;5;1;2;5;5;4;9;4;13;62
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;36,75;3;0;1;0;0;0;0;1;0;0;0;0;0;5
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;5;43;5;8,65;536,3;6;3;2;0;2;1;3;6;6;7;11;10;5;62
5752811;Vibrocil ActilongProtect, 1/50 mg/mL-15mL x 1 sol pulv nasal;0;43;0;9,65;202,65;0;0;0;0;0;0;0;2;3;4;5;3;4;21
5658323;Vibrocil Anti-Alergias , 50 µg/dose Frasco nebulizador 60 dose Susp pulv nasal;5;43;5;13,5;378;0;3;1;5;1;2;1;2;3;3;2;1;4;28
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;68,85;0;3;1;2;0;1;0;0;0;1;0;1;0;9
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;9;43;9;4,3;107,5;2;2;0;2;0;1;1;5;3;4;3;0;2;25
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;8;43;8;8,65;380,6;1;2;0;1;2;3;4;1;3;6;7;7;7;44
2889087;Vicks Vaporub, 100 g x 1 pda;2;43;2;10,9;370,6;5;1;1;1;1;0;2;4;2;4;6;1;6;34
2888980;Vicks Vaporub, 50 g x 1 pda;2;43;2;7,5;607,5;7;4;2;4;2;0;1;9;3;11;16;14;8;81
6789693;Wet  Gel Nasal 20 Ml;0;43;0;12,3;147,6;2;0;2;0;0;0;2;1;1;1;1;0;2;12
6789685;Wet Mini Spray Nasal 4 X 15 Ml ;0;43;0;16,47;32,94;1;0;0;0;0;0;0;0;0;0;0;0;1;2
5434071;Xymeral, 0,5 mg/mL-10mL x 1 sol pulv nasal;0;43;0;9,6;19,2;1;1;0;0;0;0;0;0;0;0;0;0;0;2
5434063;Xymeral, 1 mg/mL-10 mL x 1 sol pulv nasal;0;43;0;7,4;7,4;0;0;0;0;0;0;0;0;0;0;1;0;0;1
9717900;Zyrtec, 10 mg x 20 comp rev;3;43;3;11,4;786,6;2;8;4;6;3;4;3;3;4;6;11;7;8;69
