CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
2195980;Fluimucil, 200 mg x 20 gran sol oral saq;0;0043;0;6,9;27,60;0;0;0;0;0;0;0;1;0;0;1;1;1;4
5269287;Fluimucil 4%, 40 mg/mL-200 mL x 1 sol oral mL;0;0043;0;10,5;42,00;0;2;0;0;1;0;0;0;1;0;0;0;0;4
2195782;Fluimucil, 600 mg x 20 comp eferv;5;0043;5;7,87;1125,41;9;3;5;9;18;3;2;12;22;7;17;18;18;143
2177681;Levotuss, 6 mg/mL-200 mL x 1 xar mL;0;0043;0;10,7;117,70;0;2;0;0;5;0;0;1;1;1;0;0;1;11
5582333;Levotuss, 60 mg x 20 comp;0;0043;0;10,1;10,10;0;0;0;0;0;0;0;0;0;0;1;0;0;1
5588025;Milid, 300 mg x 20 cáps;2;0043;2;9,13;383,46;3;0;2;1;0;0;2;4;5;6;3;5;11;42
5588009;Milid, 300 mg x 20 comp disp;2;0043;2;8,95;304,30;1;0;0;2;3;1;0;10;9;1;0;0;7;34
9574715;Mucosolvan, 30 mg x 20 comp;1;0043;1;9,25;9,25;0;0;0;0;0;0;0;1;0;0;0;0;0;1
8574913;Mucosolvan, 6 mg/mL-200 mL x 1 xar mL;2;0043;2;11,95;370,45;1;2;1;4;1;7;7;5;3;0;0;0;0;31
2688794;Oxolamina , 10 mg/ml Frasco 250 ml Xar;0;0043;0;9,57;28,71;0;0;0;0;1;0;0;0;0;1;0;0;1;3
6392993;Panatosse Natura Xarope Tosse 128G;4;0043;4;12,49;312,25;0;0;1;1;1;0;0;0;18;4;0;0;0;25
5633300;Pulmiben Lisina, 1500 mg x 40 pó sol oral saq;1;0043;1;18,73;56,19;0;0;0;0;0;1;0;0;0;1;0;1;0;3
5633326;Pulmiben Unidia, 100 mg/mL x 1 sol oral frasco;0;0043;0;10,5;10,50;0;0;0;0;0;0;1;0;0;0;0;0;0;1
3125986;Pulmiben 2%, 20 mg/mL-125 mL x 1 xar mL;2;0043;2;6,15;49,20;0;0;0;0;1;0;0;0;0;3;0;2;2;8
3491685;Pulmiben 5%, 50 mg/mL-250 mL x 1 xar mL;4;0043;4;9,35;888,25;3;1;3;2;1;2;3;5;13;21;17;13;11;95
6316513;Supracare Xarope Tosse 200Ml;56;0043;56;9,5;1387,00;4;5;1;2;0;4;4;17;27;30;14;16;22;146
