CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
5585864;Otrivina, 0,5 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;5,92;5,92;0;0;0;0;0;0;0;0;0;1;0;0;0;1
6304725;Physiodose Ag Mar Fluidific 100ml;0;43;0;11,39;45,56;0;0;0;1;0;0;0;0;2;0;1;0;0;4
6304717;Physiodose Ag Mar Hipertonica 100ml;0;43;0;9,75;19,5;1;0;0;0;0;0;0;0;1;0;0;0;0;2
6400804;Physiodose Ag Mar Hipertonica 30ml;0;43;0;6,77;40,62;4;0;0;0;0;1;1;0;0;0;0;0;0;6
6304709;Physiodose Ag Mar Isotonica 100ml;0;43;0;8,95;53,7;0;0;0;0;0;3;0;2;1;0;0;0;0;6
3141488;Pulmicort Nasal Aqua (120 doses), 32 mcg/dose x 1 susp pulv nasal;18;43;18;9,25;832,5;7;6;9;7;10;5;7;11;7;7;8;4;2;90
3141686;Pulmicort Nasal Aqua (120 doses), 64 mcg/dose x 1 susp pulv nasal;17;43;17;11,95;1003,8;8;3;2;6;4;5;12;7;5;4;9;8;11;84
6217018;Puranox Spray Or Ressonar 75 Ml;0;43;0;16,33;16,33;0;0;0;0;0;1;0;0;0;0;0;0;0;1
6210971;Rezitop Spray Nasal 20ml;1;43;1;14,6;29,2;0;0;0;0;0;0;1;0;0;0;1;0;0;2
6163204;Rhinodouche Sal Xl Saq Lav Nasal 5Gx40;0;43;0;24,28;24,28;1;0;0;0;0;0;0;0;0;0;0;0;0;1
6163196;Rhinodouche Sist Lav Nas+Bol+Sup+5Saq;0;43;0;27,09;27,09;1;0;0;0;0;0;0;0;0;0;0;0;0;1
6211045;Rhinomer Spray Nasal Forca 1 135ml;0;43;0;12,3;467,4;2;3;4;1;2;1;1;4;3;5;2;6;4;38
6699314;Rhinomer Spray Nasal Forca 2 135ml;1;43;1;12,3;1512,9;14;7;9;13;10;5;14;8;5;7;12;5;14;123
6699322;Rhinomer Spray Nasal Forca 3 135ml;0;43;0;12,3;467,4;3;3;6;2;1;1;0;3;3;4;8;0;4;38
8116707;Rhinospray, 1,18 mg/mL-10mL x 1 sol pulv nasal;3;43;3;8,6;275,2;4;8;3;0;2;5;0;0;3;1;1;3;2;32
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;1;43;1;7,35;29,4;0;1;0;1;0;0;0;0;0;1;0;1;0;4
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;10;43;10;0,65;76,05;13;7;7;9;8;6;6;16;10;17;8;1;9;117
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;407,4;3;6;2;0;0;0;3;2;1;6;7;7;5;42
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;69,6;0;0;0;1;2;0;0;1;0;1;0;0;1;6
9232116;Tavegyl, 1 mg x 10 comp;0;43;0;10,04;10,04;0;1;0;0;0;0;0;0;0;0;0;0;0;1
5349964;Telfast 120, 120 mg x 10 comp rev;22;43;22;5,99;185,69;0;5;11;7;1;3;0;0;2;1;0;0;1;31
2595189;Telfast, 180 mg x 20 comp rev;12;43;12;11,65;139,8;1;0;3;1;1;0;2;0;2;0;0;2;0;12
6765768;Tonimer Gel Nasal 20 Ml;0;43;0;14,1;14,1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
9775403;Transpulmina (Adulto) (20 g), 25/100/50 mg/g x 1 pda inal vap;0;43;0;7,5;7,5;0;0;0;0;0;0;0;1;0;0;0;0;0;1
9883306;Vaporil, 100 mL x 1 sol inal vap;0;43;0;7,95;15,9;0;0;0;0;0;0;0;1;0;0;1;0;0;2
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;9;43;9;8,8;545,6;2;4;8;9;2;2;2;4;5;3;8;10;3;62
9014415;Vibrocil Actilong, 0,5 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,4;7,4;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;10;43;10;8,45;726,7;11;1;6;1;5;10;3;5;11;7;9;6;11;86
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;88,2;2;0;0;0;1;2;0;0;1;2;2;2;0;12
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;5;43;5;8,65;173;5;0;0;0;0;1;0;1;3;1;1;3;5;20
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;91,8;0;1;2;0;0;1;3;2;3;0;0;0;0;12
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;9;43;9;4,3;90,3;3;4;0;0;0;0;2;1;1;0;4;2;4;21
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;8;43;8;8,65;181,65;1;4;4;1;1;0;1;0;2;3;2;2;0;21
2889087;Vicks Vaporub, 100 g x 1 pda;2;43;2;10,9;141,7;2;3;0;0;0;1;0;0;0;2;3;1;1;13
2888980;Vicks Vaporub, 50 g x 1 pda;2;43;2;7,5;457,5;6;3;3;1;2;3;4;5;3;10;4;11;6;61
8523308;Vicks Vapospray, 0,5 mg/mL x 15 sol pulv nasal;0;43;0;5,75;345;3;6;4;5;3;4;3;7;5;4;4;9;3;60
6789693;Wet  Gel Nasal 20 Ml;0;43;0;12,3;24,6;0;1;0;0;0;0;0;0;0;1;0;0;0;2
5434063;Xymeral, 1 mg/mL-10 mL x 1 sol pulv nasal;0;43;0;7,4;7,4;0;0;0;0;0;0;0;0;0;0;1;0;0;1
9717900;Zyrtec, 10 mg x 20 comp rev;3;43;3;11,4;809,4;14;6;13;2;2;3;0;2;1;9;5;9;5;71
