CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;0;43;0;7,35;7,35;0;0;0;0;0;1;0;0;0;0;0;0;0;1
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;0;43;0;0,65;93,6;15;15;14;11;7;9;10;13;11;6;7;13;13;144
7732974;Soro Fisiologico Gts 60 Ml Aliand;0;43;0;0,9;0,9;0;0;0;0;0;0;1;0;0;0;0;0;0;1
6108969;Soro Fisiologico Spray Nasal 100 Ml Aliand;0;43;0;2,47;4,94;0;0;0;2;0;0;0;0;0;0;0;0;0;2
6769711;Sterimar Ag Mar  50 Ml;3;43;3;7,5;7,5;0;0;0;0;0;0;0;0;0;0;1;0;0;1
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;329,8;5;3;4;2;1;3;4;1;2;1;2;3;3;34
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;34,8;1;0;0;1;0;0;0;0;1;0;0;0;0;3
9232116;Tavegyl, 1 mg x 10 comp;0;43;0;10,04;10,04;0;0;0;0;0;1;0;0;0;0;0;0;0;1
5349964;Telfast 120, 120 mg x 10 comp rev;7;43;7;5,99;161,73;2;0;6;6;3;3;1;1;1;0;3;1;0;27
2595189;Telfast, 180 mg x 20 comp rev;0;43;0;11,65;198,05;0;3;3;5;2;0;0;1;0;0;2;0;1;17
9775403;Transpulmina (Adulto) (20 g), 25/100/50 mg/g x 1 pda inal vap;0;43;0;7,5;7,5;0;0;0;0;0;0;0;0;0;0;0;1;0;1
9883306;Vaporil, 100 mL x 1 sol inal vap;0;43;0;7,95;55,65;3;1;0;0;0;0;0;0;0;1;0;2;0;7
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;2;43;2;8,8;871,2;7;6;6;7;3;6;3;8;8;11;23;9;2;99
9014415;Vibrocil Actilong, 0,5 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,4;14,8;0;0;0;0;0;0;0;1;0;0;0;0;1;2
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;0;43;0;8,45;473,2;3;4;5;2;3;2;1;2;6;4;7;6;11;56
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;139,65;1;4;2;4;0;1;2;1;0;0;1;1;2;19
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;6;43;6;8,65;129,75;0;0;0;0;0;0;0;0;0;4;2;4;5;15
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;119,25;0;0;0;0;0;2;0;2;1;2;6;2;0;15
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;3;43;3;4,3;64,5;0;0;0;0;0;0;1;0;1;3;3;4;3;15
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;3;43;3;8,65;129,75;1;0;0;0;0;0;1;2;3;1;5;1;1;15
6304998;Vicks Vapomar Spray Nasal Hipert 100ml;0;43;0;7,69;7,69;0;0;1;0;0;0;0;0;0;0;0;0;0;1
2889087;Vicks Vaporub, 100 g x 1 pda;4;43;4;10,9;234,65;1;1;0;0;0;0;3;0;2;4;4;2;2;19
2888980;Vicks Vaporub, 50 g x 1 pda;19;43;19;7,5;580,9;4;5;1;2;0;4;2;4;5;10;17;14;6;74
8523308;Vicks Vapospray, 0,5 mg/mL x 15 sol pulv nasal;0;43;0;5,75;247,25;5;2;0;1;0;2;2;3;4;6;12;3;3;43
6789693;Wet  Gel Nasal 20 Ml;1;43;1;12,3;61,5;1;1;0;0;1;0;0;0;0;0;2;0;0;5
9717900;Zyrtec, 10 mg x 20 comp rev;2;43;2;11,4;832,2;3;4;4;9;8;9;1;3;8;2;4;4;14;73
