CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
5738406;Nasex Duo , 1 mg/ml + 50 mg/ml Frasco 10 ml Sol pulv nasal;0;43;0;7,95;15,9;1;1;0;0;0;0;0;0;0;0;0;0;0;2
5772504;Nasitrim Duoeffect (10 mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;2;43;2;7,45;52,15;0;3;0;0;0;0;0;0;0;2;2;0;0;7
6150722;Nasomar Descong Spray Nasal Hipert 50 Ml;0;43;0;9,3;18,6;1;0;0;0;0;0;1;0;0;0;0;0;0;2
6518555;Nasomar Spray Ad 150 Ml;0;43;0;11,6;34,8;0;0;0;0;0;0;0;1;0;0;1;0;1;3
6633305;Nasopure Recargas Saq X30;0;43;0;18,62;18,62;0;0;1;0;0;0;0;0;0;0;0;0;0;1
9679704;Nasorhinathiol, 0,25 mg/mL-15mL x 1 sol nasal conta-gotas;5;43;5;9,25;166,5;1;2;1;1;0;0;2;3;3;3;1;1;0;18
9679712;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol nasal conta-gotas;0;43;0;9,25;129,5;2;0;0;0;1;2;0;0;2;2;3;2;0;14
9679720;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol pulv nasal;28;43;28;9,65;1495,75;18;12;6;10;5;5;8;12;18;20;22;11;8;155
6405522;Neo Sinefrina Prevent Spray Ag Mar125Ml;0;43;0;13,3;13,3;0;0;0;0;0;0;1;0;0;0;0;0;0;1
6099689;Neo Sinefrina Rapid Nebulizador 20ml;0;43;0;10,4;10,4;0;0;1;0;0;0;0;0;0;0;0;0;0;1
9908731;Neo-Sinefrina, 2,5 mg/mL-15 mL x 1 sol nasal conta-gotas;12;43;12;8,95;250,6;4;2;3;3;1;0;2;1;9;0;2;0;1;28
9908756;Neo-Sinefrina, 5 mg/mL-15 mL x 1 sol nasal conta-gotas;2;43;2;8,95;143,2;0;1;2;2;0;1;0;0;1;1;2;1;5;16
6293357;Pharysolsinus Nebulizador Nasal 15ML;0;43;0;11,96;11,96;1;0;0;0;0;0;0;0;0;0;0;0;0;1
3141488;Pulmicort Nasal Aqua (120 doses), 32 mcg/dose x 1 susp pulv nasal;18;43;18;9,25;388,5;4;3;6;3;1;2;2;4;5;3;4;2;3;42
3141686;Pulmicort Nasal Aqua (120 doses), 64 mcg/dose x 1 susp pulv nasal;17;43;17;11,95;800,65;6;10;7;1;2;1;6;2;5;12;5;4;6;67
6049874;Rezimar Duche Nasal 100ml;0;43;0;16,1;32,2;0;0;0;0;1;0;0;0;0;1;0;0;0;2
6210971;Rezitop Spray Nasal 20ml;1;43;1;14,6;116,8;0;0;2;0;1;0;0;3;0;1;0;0;1;8
7244228;Rhinodouche Sal Saq Lav Nasal 5G X40;1;43;1;24,9;99,6;0;0;0;0;0;0;0;1;0;1;1;1;0;4
6163204;Rhinodouche Sal Xl Saq Lav Nasal 5Gx40;0;43;0;24,28;218,52;0;1;2;1;4;0;1;0;0;0;0;0;0;9
6391151;Rhinodouche Sist Lav Nasal+26Saq;1;43;1;29,95;329,45;0;1;1;1;0;0;0;1;1;3;1;0;2;11
6237271;Rhinomer Aloe Vera Spray Nasal 100ml;0;43;0;12,25;73,5;0;0;0;0;0;0;1;0;0;3;2;0;0;6
6208058;Rhinomer Intense Spray Nasal Eucalipt 20ml;0;43;0;8,85;61,95;0;3;1;0;0;1;1;0;1;0;0;0;0;7
6211045;Rhinomer Spray Nasal Forca 1 135ml;0;43;0;12,3;135,3;0;1;1;0;1;0;3;1;2;2;0;0;0;11
6699314;Rhinomer Spray Nasal Forca 2 135ml;1;43;1;12,3;602,7;4;3;11;1;1;0;0;1;12;8;4;0;4;49
6699322;Rhinomer Spray Nasal Forca 3 135ml;0;43;0;12,3;405,9;7;4;5;2;2;6;3;2;2;0;0;0;0;33
8116707;Rhinospray, 1,18 mg/mL-10mL x 1 sol pulv nasal;3;43;3;8,6;43;0;0;0;1;0;0;0;0;0;0;1;2;1;5
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;1;43;1;7,35;124,95;2;1;2;1;1;2;1;1;1;1;3;1;0;17
5689674;Septanazal, 1/50 mg/mL-10mL x 1 sol pulv nasal;0;43;0;8,45;16,9;1;0;0;1;0;0;0;0;0;0;0;0;0;2
5710611;Snup, 1 mg/mL-15 mL x 1 sol pulv nasal;4;43;4;6,75;148,5;1;0;0;4;1;0;4;3;0;4;2;0;3;22
7745067;Soro Fisiologico Gts Nasal 100 Ml Plural;0;43;0;0,95;17,1;0;1;0;8;0;0;0;0;4;0;0;0;5;18
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;10;43;10;0,65;80,6;9;13;9;15;15;11;9;6;12;8;8;7;2;124
6769711;Sterimar Ag Mar  50 Ml;1;43;1;7,5;97,5;2;0;2;2;0;1;2;0;0;1;0;1;2;13
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;184,3;1;1;1;5;2;2;0;1;0;1;1;1;3;19
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;92,8;0;2;2;2;1;0;0;0;0;0;1;0;0;8
9232116;Tavegyl, 1 mg x 10 comp;0;43;0;10,04;20,08;0;0;0;0;0;0;1;0;1;0;0;0;0;2
5404603;Telfast Spray Nasal (120 doses), 55 mcg/dose x 1 susp pulv nasal;0;43;0;14,1;141;2;0;1;0;2;0;0;0;0;0;1;0;4;10
5349964;Telfast 120, 120 mg x 10 comp rev;22;43;22;5,99;227,62;0;5;10;1;5;3;1;0;0;1;4;4;4;38
2594984;Telfast 120, 120 mg x 20 comp rev;9;43;9;10,65;53,25;0;1;1;0;0;0;0;1;0;0;0;0;2;5
2595189;Telfast, 180 mg x 20 comp rev;12;43;12;11,65;466;3;8;2;1;1;0;1;3;4;5;4;3;5;40
6765768;Tonimer Gel Nasal 20 Ml;0;43;0;14,1;14,1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
9883306;Vaporil, 100 mL x 1 sol inal vap;0;43;0;7,95;7,95;0;0;0;1;0;0;0;0;0;0;0;0;0;1
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;9;43;9;8,8;404,8;4;3;3;5;1;6;1;2;4;7;5;0;5;46
3474285;Vibrocil Actilong Mentol, 1 mg/mL-10 mL x 1 sol inal neb mL;0;43;0;8,65;285,45;1;1;2;2;2;2;3;4;3;7;5;1;0;33
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;10;43;10;8,45;473,2;2;2;2;4;3;2;4;3;4;8;10;5;7;56
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;29,4;0;0;0;0;0;0;1;0;3;0;0;0;0;4
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;5;43;5;8,65;173;2;0;1;1;1;0;0;3;4;1;1;3;3;20
5752811;Vibrocil ActilongProtect, 1/50 mg/mL-15mL x 1 sol pulv nasal;0;43;0;9,65;260,55;2;2;1;2;2;2;1;2;4;2;4;3;0;27
5658323;Vibrocil Anti-Alergias , 50 µg/dose Frasco nebulizador 60 dose Susp pulv nasal;5;43;5;13,5;256,5;4;5;2;0;0;0;0;1;0;0;1;2;4;19
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;22,95;0;0;2;0;0;0;1;0;0;0;0;0;0;3
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;9;43;9;4,3;103,2;1;0;2;2;1;2;3;3;2;4;1;3;0;24
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;8;43;8;8,65;294,1;1;4;4;2;2;5;2;1;0;5;5;1;2;34
5670815;Vicks Sinex Respir , 0.5 mg/ml Frasco 10 ml Sol pulv nasal;0;43;0;10,7;21,4;0;0;0;0;0;0;0;0;1;1;0;0;0;2
2889087;Vicks Vaporub, 100 g x 1 pda;2;43;2;10,9;479,6;3;2;4;2;1;1;2;1;6;9;7;4;2;44
2888980;Vicks Vaporub, 50 g x 1 pda;2;43;2;7,5;540;5;4;5;4;3;0;1;5;6;16;10;8;5;72
6789693;Wet  Gel Nasal 20 Ml;0;43;0;12,3;110,7;0;0;2;1;0;0;1;1;1;0;0;1;2;9
6789685;Wet Mini Spray Nasal 4 X 15 Ml ;0;43;0;16,47;16,47;0;0;0;0;0;0;0;0;0;1;0;0;0;1
5434071;Xymeral, 0,5 mg/mL-10mL x 1 sol pulv nasal;0;43;0;9,6;19,2;0;0;1;0;0;0;0;0;1;0;0;0;0;2
9717900;Zyrtec, 10 mg x 20 comp rev;3;43;3;11,4;809,4;5;4;15;4;1;3;7;4;4;6;4;7;7;71
