CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
8070409;Fenistil, 1 mg/mL-20 mL x 1 sol oral gta;10;43;10;6,35;254;5;3;5;6;7;3;1;1;0;0;2;2;5;40
6506279;Fitonasal Spray Nasal Concent 30Ml;5;43;5;16,95;169,5;0;0;0;0;2;1;2;2;2;0;1;0;0;10
7776153;Frimar Forte Sp Nasal Hipert 100Ml Duo;0;43;0;9,95;19,9;2;0;0;0;0;0;0;0;0;0;0;0;0;2
6985663;Frimar Spray Nasal Isot 100ml;22;43;22;8,5;544;9;6;0;2;7;6;4;10;2;7;7;4;0;64
5568621;Heperpoll Maçã MG, 10 mg x 14 comp chupar;15;43;15;6,9;6,9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
6243006;Ilvico Mer Spray Nasal 20ml;0;43;0;5,4;37,8;0;1;0;0;0;0;0;0;0;2;2;2;0;7
5406376;Nasarox, 0,5 mg/mL-15 mL x 1 sol pulv nasal;0;43;0;5,9;35,4;0;3;2;0;0;0;0;0;0;0;1;0;0;6
5738406;Nasex Duo , 1 mg/ml + 50 mg/ml Frasco 10 ml Sol pulv nasal;0;43;0;7,95;254,4;3;2;4;3;8;3;3;6;0;0;0;0;0;32
9188219;Nasex, 0,5 mg/mL-15 mL x 1 sol nasal conta-gotas;0;43;0;6,3;44,1;1;3;0;1;0;1;1;0;0;0;0;0;0;7
6150722;Nasomar Descong Spray Nasal Hipert 50 Ml;0;43;0;9,3;9,3;0;0;0;0;0;1;0;0;0;0;0;0;0;1
6518555;Nasomar Spray Ad 150 Ml;0;43;0;11,6;104,4;2;1;0;0;0;2;1;0;0;0;0;2;1;9
7004945;Nasonatural Spray Nasal 20ml;0;43;0;8,2;8,2;0;1;0;0;0;0;0;0;0;0;0;0;0;1
9679704;Nasorhinathiol, 0,25 mg/mL-15mL x 1 sol nasal conta-gotas;5;43;5;9,25;157,25;1;2;1;0;3;1;0;3;1;1;1;1;2;17
9679712;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol nasal conta-gotas;0;43;0;9,25;101,75;0;3;0;2;0;1;0;1;1;0;2;1;0;11
9679720;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol pulv nasal;28;43;28;9,65;984,3;6;2;9;11;4;5;10;14;6;15;9;5;6;102
6405522;Neo Sinefrina Prevent Spray Ag Mar125Ml;0;43;0;13,3;26,6;0;0;0;0;0;0;0;1;1;0;0;0;0;2
9908731;Neo-Sinefrina, 2,5 mg/mL-15 mL x 1 sol nasal conta-gotas;12;43;12;8,95;170,05;4;1;0;0;3;2;0;3;1;2;2;0;1;19
9908756;Neo-Sinefrina, 5 mg/mL-15 mL x 1 sol nasal conta-gotas;2;43;2;8,95;89,5;1;0;1;2;3;0;0;2;0;1;0;0;0;10
6400838;Pari Montesol Sol Limp Nasal 250 Ml;0;43;0;12,95;38,85;0;0;0;1;0;0;0;0;1;0;0;1;0;3
3141488;Pulmicort Nasal Aqua (120 doses), 32 mcg/dose x 1 susp pulv nasal;18;43;18;9,25;555;11;2;4;3;3;8;5;8;1;6;3;3;3;60
3141686;Pulmicort Nasal Aqua (120 doses), 64 mcg/dose x 1 susp pulv nasal;17;43;17;11,95;812,6;6;4;4;3;6;7;4;3;8;10;5;3;5;68
6049874;Rezimar Duche Nasal 100ml;0;43;0;16,1;16,1;0;0;0;0;0;0;0;0;0;1;0;0;0;1
6210971;Rezitop Spray Nasal 20ml;1;43;1;14,6;131,4;1;1;1;0;1;2;0;1;0;0;2;0;0;9
6163204;Rhinodouche Sal Xl Saq Lav Nasal 5Gx40;0;43;0;24,28;24,28;0;0;0;0;0;0;0;0;0;0;0;1;0;1
6391151;Rhinodouche Sist Lav Nasal+26Saq;1;43;1;29,95;239,6;1;0;0;0;1;0;1;1;0;1;1;0;2;8
6424796;Rhinodouche Sist Lav Nasal+5Saq;0;43;0;30,9;30,9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
6237271;Rhinomer Aloe Vera Spray Nasal 100ml;0;43;0;12,25;73,5;1;0;1;0;0;0;0;2;1;0;0;0;1;6
6208058;Rhinomer Intense Spray Nasal Eucalipt 20ml;0;43;0;8,85;97,35;3;0;0;0;1;1;1;2;1;0;1;0;1;11
6211045;Rhinomer Spray Nasal Forca 1 135ml;0;43;0;12,3;196,8;1;1;1;1;3;1;0;3;2;1;0;1;1;16
6699314;Rhinomer Spray Nasal Forca 2 135ml;1;43;1;12,3;1033,2;15;5;8;4;3;2;10;12;2;5;7;5;6;84
6699322;Rhinomer Spray Nasal Forca 3 135ml;0;43;0;12,3;701,1;16;5;2;1;5;2;8;2;5;5;3;3;0;57
6099911;Rhinomer Spray Nasal Forca 3 180Ml;0;43;0;12,75;153;0;0;0;0;0;0;0;0;0;0;6;2;4;12
8116707;Rhinospray, 1,18 mg/mL-10mL x 1 sol pulv nasal;3;43;3;8,6;43;0;1;0;0;0;0;1;0;0;0;1;1;1;5
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;1;43;1;7,35;36,75;0;1;0;0;1;1;0;1;0;0;0;0;1;5
7745067;Soro Fisiologico Gts Nasal 100 Ml Plural;0;43;0;0,95;15,2;0;0;0;10;0;0;0;0;0;0;0;0;6;16
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;10;43;10;0,65;38,35;8;4;5;1;4;9;5;3;7;4;4;3;2;59
6266866;Soro Fisiologico Spray 0.9% 60ML Alifar;0;43;0;3,83;3,83;0;0;0;0;0;0;1;0;0;0;0;0;0;1
6769711;Sterimar Ag Mar  50 Ml;1;43;1;7,5;22,5;0;0;0;0;0;0;0;0;0;0;0;3;0;3
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;213,4;1;0;1;0;1;0;2;3;6;1;2;4;1;22
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;162,4;0;1;0;0;0;2;0;1;2;2;0;3;3;14
9232116;Tavegyl, 1 mg x 10 comp;0;43;0;10,04;10,04;0;0;0;0;0;0;0;0;0;0;0;0;1;1
5404603;Telfast Spray Nasal (120 doses), 55 mcg/dose x 1 susp pulv nasal;0;43;0;14,1;84,6;0;0;2;1;1;0;0;1;1;0;0;0;0;6
5349964;Telfast 120, 120 mg x 10 comp rev;22;43;22;5,99;299,5;9;2;5;12;0;11;4;1;0;2;0;1;3;50
2595189;Telfast, 180 mg x 20 comp rev;12;43;12;11,65;174,75;3;1;3;1;0;2;1;1;0;0;0;1;2;15
9775403;Transpulmina (Adulto) (20 g), 25/100/50 mg/g x 1 pda inal vap;0;43;0;7,5;30;1;0;0;0;0;0;0;1;1;1;0;0;0;4
6038448;Uriage Ag Term Spray Nasal100ml;0;43;0;9,99;29,97;0;0;0;0;0;0;1;0;1;0;0;1;0;3
9883306;Vaporil, 100 mL x 1 sol inal vap;0;43;0;7,95;15,9;1;0;0;0;0;0;0;0;0;0;1;0;0;2
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;9;43;9;8,8;202,4;3;1;3;3;1;4;1;0;0;1;1;4;1;23
3474285;Vibrocil Actilong Mentol, 1 mg/mL-10 mL x 1 sol inal neb mL;0;43;0;8,65;86,5;0;3;0;0;1;0;1;1;0;2;0;2;0;10
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;10;43;10;8,45;287,3;13;0;2;1;3;2;0;1;1;2;3;3;3;34
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;7,35;0;0;0;0;0;0;0;1;0;0;0;0;0;1
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;5;43;5;8,65;259,5;5;2;1;2;0;2;3;3;3;1;5;2;1;30
5752811;Vibrocil ActilongProtect, 1/50 mg/mL-15mL x 1 sol pulv nasal;0;43;0;9,65;231,6;4;0;0;0;0;4;0;3;2;3;6;0;2;24
5658323;Vibrocil Anti-Alergias , 50 µg/dose Frasco nebulizador 60 dose Susp pulv nasal;5;43;5;13,5;175,5;4;0;4;3;0;2;0;0;0;0;0;0;0;13
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;53,55;0;1;1;0;1;1;1;0;1;0;1;0;0;7
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;9;43;9;4,3;51,6;2;2;0;0;0;1;0;2;2;2;0;0;1;12
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;8;43;8;8,65;380,6;7;9;2;7;3;2;4;4;1;1;2;0;2;44
2889087;Vicks Vaporub, 100 g x 1 pda;2;43;2;10,9;392,4;6;4;1;0;2;1;1;3;3;5;4;3;3;36
2888980;Vicks Vaporub, 50 g x 1 pda;2;43;2;7,5;405;8;4;2;0;3;1;3;6;8;5;6;6;2;54
6789693;Wet  Gel Nasal 20 Ml;0;43;0;12,3;159,9;2;2;0;0;1;1;2;1;0;0;1;0;3;13
6789685;Wet Mini Spray Nasal 4 X 15 Ml ;0;43;0;16,47;16,47;1;0;0;0;0;0;0;0;0;0;0;0;0;1
5434071;Xymeral, 0,5 mg/mL-10mL x 1 sol pulv nasal;0;43;0;9,6;9,6;0;0;0;0;0;0;0;1;0;0;0;0;0;1
5434063;Xymeral, 1 mg/mL-10 mL x 1 sol pulv nasal;0;43;0;7,4;7,4;0;0;0;0;0;0;0;0;1;0;0;0;0;1
9717900;Zyrtec, 10 mg x 20 comp rev;3;43;3;11,4;923,4;8;5;12;8;7;10;8;4;1;8;2;2;6;81
