CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
5772504;Nasitrim Duoeffect (10 mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;2;43;2;7,45;81,95;0;0;0;0;0;0;0;0;4;6;0;1;0;11
6150722;Nasomar Descong Spray Nasal Hipert 50 Ml;0;43;0;9,3;9,3;0;0;0;0;0;0;0;0;0;0;0;0;1;1
6518555;Nasomar Spray Ad 150 Ml;0;43;0;11,6;46,4;1;0;0;0;0;0;1;0;0;1;0;1;0;4
9679704;Nasorhinathiol, 0,25 mg/mL-15mL x 1 sol nasal conta-gotas;5;43;5;9,25;120,25;2;0;2;1;2;1;0;0;0;2;2;0;1;13
9679712;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol nasal conta-gotas;0;43;0;9,25;111;0;0;1;0;1;1;1;4;1;0;0;1;2;12
9679720;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol pulv nasal;28;43;28;9,65;1158;6;6;8;8;16;10;16;5;8;0;8;11;18;120
8437004;Neo-Sinefrina Alergo (200 doses), 50 mcg/dose x 1 susp pulv nasal;0;43;0;13,4;13,4;0;0;0;0;0;0;0;1;0;0;0;0;0;1
9908731;Neo-Sinefrina, 2,5 mg/mL-15 mL x 1 sol nasal conta-gotas;12;43;12;8,95;492,25;1;6;3;9;2;1;10;2;6;5;2;4;4;55
9908756;Neo-Sinefrina, 5 mg/mL-15 mL x 1 sol nasal conta-gotas;2;43;2;8,95;125,3;0;1;0;2;1;0;1;0;5;0;2;2;0;14
6400838;Pari Montesol Sol Limp Nasal 250 Ml;0;43;0;12,95;12,95;0;0;0;0;0;0;0;0;0;0;1;0;0;1
6293357;Pharysolsinus Nebulizador Nasal 15ML;0;43;0;11,96;11,96;0;0;0;0;0;0;0;0;0;0;0;0;1;1
3141488;Pulmicort Nasal Aqua (120 doses), 32 mcg/dose x 1 susp pulv nasal;18;43;18;9,25;397,75;3;1;6;6;3;3;2;6;2;3;3;1;4;43
3141686;Pulmicort Nasal Aqua (120 doses), 64 mcg/dose x 1 susp pulv nasal;17;43;17;11,95;824,55;5;5;7;5;2;4;2;6;8;8;1;10;6;69
6049874;Rezimar Duche Nasal 100ml;0;43;0;16,1;16,1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
6210971;Rezitop Spray Nasal 20ml;1;43;1;14,6;87,6;0;0;0;0;0;1;2;0;1;0;1;1;0;6
6163204;Rhinodouche Sal Xl Saq Lav Nasal 5Gx40;0;43;0;24,28;48,56;0;0;0;0;0;1;1;0;0;0;0;0;0;2
6391151;Rhinodouche Sist Lav Nasal+26Saq;1;43;1;29,95;179,7;2;0;0;0;0;0;1;0;1;2;0;0;0;6
6237271;Rhinomer Aloe Vera Spray Nasal 100ml;0;43;0;12,25;98;1;1;0;0;2;0;2;1;1;0;0;0;0;8
6208058;Rhinomer Intense Spray Nasal Eucalipt 20ml;0;43;0;8,85;44,25;1;0;0;0;0;0;0;1;0;0;0;3;0;5
6211045;Rhinomer Spray Nasal Forca 1 135ml;0;43;0;12,3;246;1;3;2;1;2;0;2;2;3;3;1;0;0;20
6699314;Rhinomer Spray Nasal Forca 2 135ml;1;43;1;12,3;885,6;6;3;3;3;6;4;6;15;10;2;5;5;4;72
6699322;Rhinomer Spray Nasal Forca 3 135ml;0;43;0;12,3;959,4;0;3;6;6;5;4;5;7;17;8;2;8;7;78
6099911;Rhinomer Spray Nasal Forca 3 180Ml;0;43;0;12,75;76,5;4;1;1;0;0;0;0;0;0;0;0;0;0;6
8116707;Rhinospray, 1,18 mg/mL-10mL x 1 sol pulv nasal;3;43;3;8,6;60,2;1;0;2;0;1;0;0;0;2;0;1;0;0;7
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;1;43;1;7,35;73,5;1;0;0;1;0;0;0;0;0;1;4;1;2;10
5689674;Septanazal, 1/50 mg/mL-10mL x 1 sol pulv nasal;0;43;0;8,45;25,35;0;0;0;0;0;0;0;0;1;0;0;1;1;3
5710611;Snup, 1 mg/mL-15 mL x 1 sol pulv nasal;4;43;4;6,75;195,75;0;0;0;0;0;0;0;4;5;11;5;3;1;29
7745067;Soro Fisiologico Gts Nasal 100 Ml Plural;0;43;0;0,95;5,7;6;0;0;0;0;0;0;0;0;0;0;0;0;6
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;10;43;10;0,65;52;2;10;9;5;17;6;3;4;6;1;1;7;9;80
6266866;Soro Fisiologico Spray 0.9% 60ML Alifar;0;43;0;3,83;7,66;0;0;0;0;1;0;1;0;0;0;0;0;0;2
6769711;Sterimar Ag Mar  50 Ml;1;43;1;7,5;135;0;0;3;0;1;0;4;0;3;4;1;0;2;18
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;562,6;1;2;0;5;3;3;5;8;7;14;3;6;1;58
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;174;3;2;1;2;1;1;2;1;1;1;0;0;0;15
9232116;Tavegyl, 1 mg x 10 comp;0;43;0;10,04;10,04;1;0;0;0;0;0;0;0;0;0;0;0;0;1
5404603;Telfast Spray Nasal (120 doses), 55 mcg/dose x 1 susp pulv nasal;0;43;0;14,1;70,5;0;0;0;0;0;0;0;2;1;0;0;0;2;5
5349964;Telfast 120, 120 mg x 10 comp rev;22;43;22;5,99;311,48;3;7;7;13;12;2;1;2;1;0;3;1;0;52
2594984;Telfast 120, 120 mg x 20 comp rev;9;43;9;10,65;106,5;0;0;0;0;3;6;1;0;0;0;0;0;0;10
2595189;Telfast, 180 mg x 20 comp rev;12;43;12;11,65;186,4;2;1;1;1;0;0;2;2;2;2;0;0;3;16
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;9;43;9;8,8;360,8;1;2;6;1;3;3;2;2;4;6;4;3;4;41
3474285;Vibrocil Actilong Mentol, 1 mg/mL-10 mL x 1 sol inal neb mL;0;43;0;8,65;129,75;0;2;3;0;3;1;1;1;0;0;3;0;1;15
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;10;43;10;8,45;464,75;3;1;4;4;4;5;1;8;4;9;6;4;2;55
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;58,8;0;0;0;1;1;1;1;1;1;0;2;0;0;8
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;5;43;5;8,65;242,2;1;3;2;2;0;1;1;5;4;0;1;6;2;28
5752811;Vibrocil ActilongProtect, 1/50 mg/mL-15mL x 1 sol pulv nasal;0;43;0;9,65;289,5;2;6;3;1;3;0;3;2;4;1;3;0;2;30
5658323;Vibrocil Anti-Alergias , 50 µg/dose Frasco nebulizador 60 dose Susp pulv nasal;5;43;5;13,5;324;0;2;3;2;1;1;2;2;2;1;0;4;4;24
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;38,25;0;1;0;2;0;0;1;0;0;1;0;0;0;5
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;9;43;9;4,3;77,4;1;3;0;2;1;0;1;1;0;4;3;1;1;18
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;8;43;8;8,65;276,8;2;3;0;1;0;0;2;7;4;6;2;4;1;32
2889087;Vicks Vaporub, 100 g x 1 pda;2;43;2;10,9;348,8;3;1;0;1;2;1;1;4;6;3;4;3;3;32
2888980;Vicks Vaporub, 50 g x 1 pda;2;43;2;7,5;465;2;2;4;3;6;2;3;3;9;11;8;4;5;62
6789693;Wet  Gel Nasal 20 Ml;0;43;0;12,3;123;3;1;0;0;2;0;0;0;0;0;3;1;0;10
5434071;Xymeral, 0,5 mg/mL-10mL x 1 sol pulv nasal;0;43;0;9,6;9,6;0;0;1;0;0;0;0;0;0;0;0;0;0;1
9717900;Zyrtec, 10 mg x 20 comp rev;3;43;3;11,4;478,8;6;1;3;3;3;3;2;3;7;3;0;3;5;42
