CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
2195980;Fluimucil, 200 mg x 20 gran sol oral saq;0;0043;0;6,9;13,80;0;0;1;0;0;1;0;0;0;0;0;0;0;2
5269287;Fluimucil 4%, 40 mg/mL-200 mL x 1 sol oral mL;0;0043;0;10,5;199,50;1;2;0;0;1;1;2;0;2;6;1;2;1;19
2195782;Fluimucil, 600 mg x 20 comp eferv;5;0043;5;7,87;1377,25;25;10;7;8;7;8;3;12;18;20;25;22;10;175
5582333;Levotuss, 60 mg x 20 comp;0;0043;0;10,1;131,30;1;2;0;2;0;0;0;1;4;2;0;0;1;13
5588025;Milid, 300 mg x 20 cáps;2;0043;2;9,13;410,85;4;2;4;2;2;1;3;1;1;2;10;12;1;45
5588009;Milid, 300 mg x 20 comp disp;2;0043;2;8,95;358,00;6;1;3;3;2;0;0;0;3;2;12;4;4;40
5843099;Mucodox, 8 mg/mL-200 mL x 1 xar mL;0;0043;0;8,8;8,80;0;0;0;0;0;0;0;0;1;0;0;0;0;1
8631119;Mucosolvan Perlonguets, 75 mg x 20 cáps lib prol;0;0043;0;11,1;88,80;0;1;0;2;0;0;0;0;1;2;2;0;0;8
9574715;Mucosolvan, 30 mg x 20 comp;1;0043;1;9,25;18,50;1;0;1;0;0;0;0;0;0;0;0;0;0;2
8574913;Mucosolvan, 6 mg/mL-200 mL x 1 xar mL;2;0043;2;11,95;322,65;2;0;2;0;0;0;0;3;5;0;0;13;2;27
9751305;Niflux , 50 mg/ml + 8 mg/ml Frasco 200 ml Xar;0;0043;0;7,5;7,50;0;0;0;0;0;0;0;0;0;0;0;1;0;1
5633300;Pulmiben Lisina, 1500 mg x 40 pó sol oral saq;1;0043;1;18,73;505,71;6;1;0;2;2;0;2;1;0;3;5;2;3;27
3125986;Pulmiben 2%, 20 mg/mL-125 mL x 1 xar mL;2;0043;2;6,15;86,10;2;1;1;0;0;0;1;3;1;0;3;1;1;14
3491685;Pulmiben 5%, 50 mg/mL-250 mL x 1 xar mL;4;0043;4;9,35;2010,25;37;15;15;11;6;2;6;9;10;37;43;15;9;215
6316513;Supracare Xarope Tosse 200Ml;56;0043;56;9,5;2603,00;43;13;14;12;11;5;4;11;22;51;51;22;15;274
2772887;Vicks Xarope Antitussico Mel, 1,33mg/mL-120mL x 1 xar medida;0;0043;0;8,5;8,50;0;0;0;0;0;0;0;0;0;1;0;0;0;1
