CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
6348375;Dampo 3Em1 Tosse+Garganta Xar 150Ml;0;0043;0;12,49;12,49;0;0;1;0;0;0;0;0;0;0;0;0;0;1
9549329;Drenoxol, 30 mg/10 mL x 20 amp beb;0;0043;0;6,72;13,44;0;1;0;0;0;0;0;0;0;0;0;1;0;2
3311180;Fluimucil 2%, 20 mg/mL-200 mL x 1 sol oral mL;0;0043;0;8,65;17,30;0;0;0;0;0;0;0;0;1;0;0;1;0;2
2195980;Fluimucil, 200 mg x 20 gran sol oral saq;0;0043;0;6,9;34,50;1;0;1;0;1;0;2;0;0;0;0;0;0;5
5269287;Fluimucil 4%, 40 mg/mL-200 mL x 1 sol oral mL;0;0043;0;10,5;31,50;0;0;0;1;0;0;1;0;0;1;0;0;0;3
2195782;Fluimucil, 600 mg x 20 comp eferv;3;0043;3;7,87;1668,44;18;19;13;20;9;9;8;15;21;28;20;12;20;212
5723135;Fluprox MG, 600 mg x 20 comp eferv;0;0043;0;7,7;7,70;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2177681;Levotuss, 6 mg/mL-200 mL x 1 xar mL;0;0043;0;10,7;74,90;1;0;0;1;0;1;0;1;0;1;1;0;1;7
5582333;Levotuss, 60 mg x 20 comp;0;0043;0;10,1;50,50;0;0;3;0;0;0;0;1;1;0;0;0;0;5
9301408;Lisomucin, 2 mg/mL-15 mL x 1 sol oral gta;0;0043;0;6,84;6,84;0;0;0;0;0;0;0;0;0;0;0;0;1;1
5588025;Milid, 300 mg x 20 cáps;2;0043;2;9,13;419,98;11;3;5;1;2;1;2;2;4;8;3;2;2;46
5588009;Milid, 300 mg x 20 comp disp;2;0043;2;8,95;241,65;7;2;2;0;1;3;2;0;1;4;3;1;1;27
8631119;Mucosolvan Perlonguets, 75 mg x 20 cáps lib prol;0;0043;0;11,1;66,60;0;1;0;0;0;0;0;0;0;1;1;2;1;6
9574715;Mucosolvan, 30 mg x 20 comp;1;0043;1;9,25;55,50;0;0;0;1;0;0;0;0;0;0;1;1;3;6
8574913;Mucosolvan, 6 mg/mL-200 mL x 1 xar mL;2;0043;2;11,95;143,40;0;0;2;1;0;0;0;0;0;0;5;2;2;12
2688794;Oxolamina , 10 mg/ml Frasco 250 ml Xar;0;0043;0;9,57;9,57;1;0;0;0;0;0;0;0;0;0;0;0;0;1
6392993;Panatosse Natura Xarope Tosse 128G;4;0043;4;12,49;12,49;0;0;0;0;0;0;0;0;0;1;0;0;0;1
5633300;Pulmiben Lisina, 1500 mg x 40 pó sol oral saq;1;0043;1;18,73;262,22;0;0;1;1;1;1;1;1;2;3;2;1;0;14
3125986;Pulmiben 2%, 20 mg/mL-125 mL x 1 xar mL;2;0043;2;6,15;221,40;2;1;2;2;2;1;2;1;4;6;7;3;3;36
3491685;Pulmiben 5%, 50 mg/mL-250 mL x 1 xar mL;4;0043;4;9,35;2272,05;11;16;16;12;9;8;3;19;22;51;38;21;17;243
6316513;Supracare Xarope Tosse 200Ml;56;0043;56;9,5;2109,00;22;6;6;19;5;3;10;24;24;53;23;13;14;222
