CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
6518555;Nasomar Spray Ad 150 Ml;0;43;0;11,6;104,4;3;0;0;0;0;0;0;1;2;0;0;2;1;9
6411249;Nasopure Recargas Saq X40;0;43;0;23,61;23,61;0;0;0;0;0;0;0;0;1;0;0;0;0;1
6411231;Nasopure Sistema Irrigacao Nasal;0;43;0;18;18;0;0;0;0;0;0;0;0;1;0;0;0;0;1
9679704;Nasorhinathiol, 0,25 mg/mL-15mL x 1 sol nasal conta-gotas;5;43;5;9,25;185;1;2;0;0;0;0;2;4;3;2;4;2;0;20
9679712;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol nasal conta-gotas;0;43;0;9,25;111;0;0;0;3;0;1;0;4;0;3;0;1;0;12
9679720;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol pulv nasal;28;43;28;9,65;800,95;8;7;7;9;5;2;3;5;5;13;7;4;8;83
6155713;Nazanol 5% Spray Nasal 20 Ml;0;43;0;8,09;8,09;0;0;0;0;1;0;0;0;0;0;0;0;0;1
8437004;Neo-Sinefrina Alergo (200 doses), 50 mcg/dose x 1 susp pulv nasal;0;43;0;13,4;26,8;0;0;0;0;0;0;0;0;0;0;1;1;0;2
9908731;Neo-Sinefrina, 2,5 mg/mL-15 mL x 1 sol nasal conta-gotas;12;43;12;8,95;554,9;6;10;5;6;2;1;6;3;7;6;3;4;3;62
9908756;Neo-Sinefrina, 5 mg/mL-15 mL x 1 sol nasal conta-gotas;2;43;2;8,95;196,9;3;3;2;0;0;0;0;3;4;2;2;1;2;22
6400838;Pari Montesol Sol Limp Nasal 250 Ml;0;43;0;12,95;12,95;0;0;0;0;0;0;0;0;1;0;0;0;0;1
3141488;Pulmicort Nasal Aqua (120 doses), 32 mcg/dose x 1 susp pulv nasal;18;43;18;9,25;860,25;2;13;6;4;7;4;6;15;12;8;6;5;5;93
3141686;Pulmicort Nasal Aqua (120 doses), 64 mcg/dose x 1 susp pulv nasal;17;43;17;11,95;1577,4;11;6;15;8;11;7;10;16;9;8;10;9;12;132
6210971;Rezitop Spray Nasal 20ml;1;43;1;14,6;175,2;0;0;2;0;0;1;0;1;0;3;0;3;2;12
6424796;Rhinodouche Sist Lav Nasal+5Saq;0;43;0;30,9;30,9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
6211045;Rhinomer Spray Nasal Forca 1 135ml;0;43;0;12,3;381,3;4;5;1;1;0;0;2;4;3;3;0;4;4;31
6699314;Rhinomer Spray Nasal Forca 2 135ml;1;43;1;12,3;1119,3;14;6;4;5;4;3;8;10;7;8;9;9;4;91
6699322;Rhinomer Spray Nasal Forca 3 135ml;0;43;0;12,3;393,6;4;1;0;6;0;0;3;3;2;2;6;2;3;32
8116707;Rhinospray, 1,18 mg/mL-10mL x 1 sol pulv nasal;3;43;3;8,6;275,2;2;0;1;2;1;2;2;0;4;0;6;8;4;32
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;1;43;1;7,35;14,7;0;1;0;0;0;0;0;0;0;0;0;1;0;2
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;10;43;10;0,65;82,55;9;4;5;4;9;19;14;11;14;7;8;16;7;127
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;388;5;3;6;4;1;2;2;3;1;1;9;1;2;40
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;58;1;0;0;1;1;0;0;1;0;0;1;0;0;5
9232116;Tavegyl, 1 mg x 10 comp;0;43;0;10,04;10,04;0;0;0;0;0;0;0;0;1;0;0;0;0;1
5349964;Telfast 120, 120 mg x 10 comp rev;22;43;22;5,99;347,42;1;2;5;8;11;4;3;2;1;3;4;7;7;58
2595189;Telfast, 180 mg x 20 comp rev;12;43;12;11,65;256,3;0;2;2;2;1;0;0;5;4;2;0;2;2;22
6765768;Tonimer Gel Nasal 20 Ml;0;43;0;14,1;70,5;0;2;1;0;0;0;0;0;0;0;1;0;1;5
9883306;Vaporil, 100 mL x 1 sol inal vap;0;43;0;7,95;15,9;0;0;0;0;0;0;0;1;0;1;0;0;0;2
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;9;43;9;8,8;598,4;3;9;9;4;7;0;5;3;4;6;11;3;4;68
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;10;43;10;8,45;583,05;11;6;6;6;5;1;10;4;3;9;3;3;2;69
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;58,8;0;0;0;0;1;0;1;0;0;2;0;4;0;8
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;5;43;5;8,65;371,95;5;2;3;1;2;0;3;1;5;9;2;4;6;43
5658323;Vibrocil Anti-Alergias , 50 µg/dose Frasco nebulizador 60 dose Susp pulv nasal;5;43;5;13,5;526,5;0;4;9;2;4;0;2;2;4;6;0;0;6;39
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;114,75;0;2;0;2;0;2;0;1;1;2;1;4;0;15
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;9;43;9;4,3;68,8;4;0;0;0;0;0;0;0;1;3;2;3;3;16
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;8;43;8;8,65;198,95;0;0;0;1;2;0;0;3;2;6;3;4;2;23
2889087;Vicks Vaporub, 100 g x 1 pda;2;43;2;10,9;174,4;1;0;1;0;0;1;1;2;1;3;3;1;2;16
2888980;Vicks Vaporub, 50 g x 1 pda;2;43;2;7,5;427,5;6;2;0;1;2;1;2;6;8;10;11;6;2;57
8523308;Vicks Vapospray, 0,5 mg/mL x 15 sol pulv nasal;0;43;0;5,75;103,5;3;1;1;1;1;3;3;5;0;0;0;0;0;18
6789693;Wet  Gel Nasal 20 Ml;0;43;0;12,3;110,7;0;0;0;0;0;1;0;1;0;1;3;2;1;9
6789685;Wet Mini Spray Nasal 4 X 15 Ml ;0;43;0;16,47;16,47;0;0;1;0;0;0;0;0;0;0;0;0;0;1
9717900;Zyrtec, 10 mg x 20 comp rev;3;43;3;11,4;923,4;5;9;12;1;6;4;8;5;6;7;9;4;5;81
