CÓDIGO;DESIGNAÇÃO;STOCK TOT;LOCALIZACAO;STOCK;PVP;VALOR VENDAS;MAR;ABR;MAI;JUN;JUL;AGO;SET;OUT;NOV;DEZ;JAN;FEV;MAR;T Uni
5406376;Nasarox, 0,5 mg/mL-15 mL x 1 sol pulv nasal;0;43;0;5,9;241,9;0;2;2;1;2;4;1;3;2;2;4;17;1;41
9188219;Nasex, 0,5 mg/mL-15 mL x 1 sol nasal conta-gotas;0;43;0;6,3;119,7;1;3;1;1;1;2;2;1;2;2;1;2;0;19
9167205;Nasex, 0,5 mg/mL-15 mL x 1 sol pulv nasal;0;43;0;6,98;551,42;3;10;9;8;2;5;5;7;5;3;11;5;6;79
6116863;Nasivin Mer++ Spray Nasal 20 Ml;0;43;0;7,89;7,89;0;0;0;0;0;0;0;1;0;0;0;0;0;1
6114991;Naso Drill Spray Nasal 100ml;0;43;0;10,6;307,4;6;5;2;4;0;1;0;4;3;0;2;0;2;29
6518555;Nasomar Spray Ad 150 Ml;0;43;0;11,6;104,4;1;0;0;1;1;0;0;0;1;0;2;1;2;9
6411249;Nasopure Recargas Saq X40;0;43;0;23,61;47,22;0;0;0;1;0;0;0;0;1;0;0;0;0;2
9679704;Nasorhinathiol, 0,25 mg/mL-15mL x 1 sol nasal conta-gotas;5;43;5;9,25;120,25;0;1;2;1;0;1;1;0;3;1;2;0;1;13
9679712;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol nasal conta-gotas;0;43;0;9,25;46,25;0;0;0;0;0;0;1;2;0;1;1;0;0;5
9679720;Nasorhinathiol, 0,5 mg/mL-15 mL x 1 sol pulv nasal;28;43;28;9,65;868,5;8;5;5;8;4;10;4;6;9;9;7;5;10;90
6403188;Neo-Sinasal Spray Nasal 20 Ml;0;43;0;8,68;8,68;0;0;1;0;0;0;0;0;0;0;0;0;0;1
9908731;Neo-Sinefrina, 2,5 mg/mL-15 mL x 1 sol nasal conta-gotas;12;43;12;8,95;438,55;3;2;3;5;3;3;4;2;6;6;6;4;2;49
9908756;Neo-Sinefrina, 5 mg/mL-15 mL x 1 sol nasal conta-gotas;2;43;2;8,95;187,95;2;1;1;1;0;1;0;0;4;3;5;1;2;21
3141488;Pulmicort Nasal Aqua (120 doses), 32 mcg/dose x 1 susp pulv nasal;18;43;18;9,25;647,5;5;11;5;3;6;4;6;7;2;4;7;5;5;70
3141686;Pulmicort Nasal Aqua (120 doses), 64 mcg/dose x 1 susp pulv nasal;17;43;17;11,95;1374,25;12;10;6;6;9;3;4;7;8;9;14;14;13;115
6210971;Rezitop Spray Nasal 20ml;1;43;1;14,6;189,8;2;1;1;0;0;1;1;3;1;2;0;0;1;13
6163204;Rhinodouche Sal Xl Saq Lav Nasal 5Gx40;0;43;0;24,28;24,28;0;0;0;0;0;0;0;0;0;0;0;0;1;1
6208058;Rhinomer Intense Spray Nasal Eucalipt 20ml;0;43;0;8,85;26,55;0;0;0;0;0;0;0;1;0;1;0;1;0;3
6211045;Rhinomer Spray Nasal Forca 1 135ml;0;43;0;12,3;418,2;4;1;2;2;1;0;1;2;2;4;9;4;2;34
6699314;Rhinomer Spray Nasal Forca 2 135ml;1;43;1;12,3;1143,9;4;7;5;11;5;5;9;5;2;10;14;6;10;93
6699322;Rhinomer Spray Nasal Forca 3 135ml;0;43;0;12,3;504,3;3;5;4;0;2;3;0;3;4;5;5;3;4;41
8116707;Rhinospray, 1,18 mg/mL-10mL x 1 sol pulv nasal;3;43;3;8,6;120,4;4;0;0;0;0;4;2;1;0;0;0;1;2;14
9264309;Rinerge, 0,5 mg/mL-10mL x 1 sol pulv nasal;1;43;1;7,35;22,05;0;0;0;0;0;0;0;0;0;1;1;0;1;3
7745067;Soro Fisiologico Gts Nasal 100 Ml Plural;0;43;0;0,95;4,75;0;0;0;0;5;0;0;0;0;0;0;0;0;5
7745083;Soro Fisiologico Gts Nasal 60 Ml Plural;10;43;10;0,65;73,45;7;8;7;9;4;7;18;16;8;7;10;8;4;113
6712836;Sterimar Ag Mar 100ml;0;43;0;9,7;155,2;2;0;1;1;2;0;0;2;2;1;2;1;2;16
6104505;Sterimar Mn Ag Mar Manganesio 100ml;0;43;0;11,6;23,2;0;0;0;0;0;0;1;0;0;0;0;1;0;2
9232116;Tavegyl, 1 mg x 10 comp;0;43;0;10,04;10,04;0;0;0;1;0;0;0;0;0;0;0;0;0;1
5349964;Telfast 120, 120 mg x 10 comp rev;22;43;22;5,99;389,35;7;13;10;9;4;4;1;6;1;1;1;1;7;65
2595189;Telfast, 180 mg x 20 comp rev;12;43;12;11,65;233;2;3;2;0;1;0;1;0;4;1;3;0;3;20
6765768;Tonimer Gel Nasal 20 Ml;0;43;0;14,1;42,3;1;0;1;0;0;1;0;0;0;0;0;0;0;3
9775403;Transpulmina (Adulto) (20 g), 25/100/50 mg/g x 1 pda inal vap;0;43;0;7,5;7,5;0;0;1;0;0;0;0;0;0;0;0;0;0;1
9883306;Vaporil, 100 mL x 1 sol inal vap;0;43;0;7,95;15,9;0;0;1;0;0;0;0;0;0;0;1;0;0;2
8144923;Vibrocil , 0.25 mg/ml + 2.5 mg/ml Frasco nebulizador 15 ml Sol inal neb;9;43;9;8,8;413,6;4;5;1;2;4;1;4;1;3;7;3;3;9;47
2910792;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol inal neb mL;10;43;10;8,45;709,8;2;4;4;1;3;3;6;7;10;14;19;2;9;84
9014407;Vibrocil Actilong, 1 mg/mL-10 mL x 1 sol nasal conta-gotas;0;43;0;7,35;36,75;0;1;0;1;0;0;0;2;0;0;0;1;0;5
5155056;Vibrocil ActilongDuo (10mL), 0,5/0,6 mg/mL x 1 sol pulv nasal;5;43;5;8,65;666,05;6;5;1;0;1;3;4;13;7;10;17;6;4;77
5658323;Vibrocil Anti-Alergias , 50 µg/dose Frasco nebulizador 60 dose Susp pulv nasal;5;43;5;13,5;405;6;10;6;3;0;0;1;1;1;1;0;0;1;30
8144816;Vibrocil (15 mL), 0,25/2,5 mg/mL x 1 sol nasal conta-gotas;0;43;0;7,65;38,25;0;1;0;0;0;1;0;1;0;2;0;0;0;5
2034288;Vicks Inalador, 410/410 mg/1 g x 1 inal stick;9;43;9;4,3;90,3;3;1;0;1;0;2;0;0;2;3;3;2;4;21
3632783;Vicks Sinex Aloe , 0.5 mg/ml Frasco 15 ml Sol pulv nasal;8;43;8;8,65;423,85;2;4;3;4;4;3;4;8;2;4;2;2;7;49
2889087;Vicks Vaporub, 100 g x 1 pda;2;43;2;10,9;218;2;1;2;1;0;1;1;3;3;1;2;1;2;20
2888980;Vicks Vaporub, 50 g x 1 pda;2;43;2;7,5;420;2;2;0;1;0;3;2;6;6;6;16;7;5;56
6789693;Wet  Gel Nasal 20 Ml;0;43;0;12,3;221,4;1;0;2;4;2;0;0;2;3;1;1;0;2;18
6789685;Wet Mini Spray Nasal 4 X 15 Ml ;0;43;0;16,47;32,94;0;0;0;0;0;0;0;2;0;0;0;0;0;2
5434071;Xymeral, 0,5 mg/mL-10mL x 1 sol pulv nasal;0;43;0;9,6;48;0;0;0;0;1;0;0;1;0;1;0;1;1;5
9717900;Zyrtec, 10 mg x 20 comp rev;3;43;3;11,4;855;5;5;8;7;7;4;5;5;3;12;7;2;5;75
